_key,_id,_from,_to,_rev,destinationGlobalID,esri__rtn,globalid,id,objectid,originGlobalID
esri__HasCategory_288170,esri__single_edge_collection/esri__HasCategory_288170,Beer/267512,Category/260306,_dMtPKe2--t,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{9C259E5B-625C-49C2-8DD8-935B01440A83},814,288170,{C2E6FE5C-FD49-430C-8D32-2FDF59923418}
esri__HasCategory_288173,esri__single_edge_collection/esri__HasCategory_288173,Beer/282499,Category/260324,_dMtPKey-AQ,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{841A83F9-0238-4A50-B609-C385CFEF1B9D},2876,288173,{CC08A55C-F002-46FF-8A6D-F6474517E4F1}
esri__HasCategory_288350,esri__single_edge_collection/esri__HasCategory_288350,Beer/270257,Category/260324,_dMtPKf--Ax,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{FAAADFA5-5E90-4A2C-A589-4B759079DFBF},2438,288350,{0DDA3734-139A-427C-A1BC-0B4D884C5D44}
esri__HasCategory_288380,esri__single_edge_collection/esri__HasCategory_288380,Beer/275832,Category/260315,_dMtPKf--Ay,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{B57295F9-FDE9-46B5-A055-C764E659A85E},2732,288380,{4E34C0DA-25A2-40C5-BA81-2DE6A5DF4A72}
esri__HasCategory_288383,esri__single_edge_collection/esri__HasCategory_288383,Beer/271120,Category/260306,_dMtPKf--Az,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{948A683D-097C-45E8-ACA2-81F2221EA9D0},132,288383,{5BE891DA-0416-4729-AE90-8588EFB9EAF7}
esri__HasCategory_288386,esri__single_edge_collection/esri__HasCategory_288386,Beer/280556,Category/260315,_dMtPKf--A0,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{AABF98C8-1C38-40D7-B8E2-73BCFA3F8D5A},2934,288386,{12BE3252-8BE9-4B1B-9E8B-B8C53512ED4E}
esri__HasCategory_288593,esri__single_edge_collection/esri__HasCategory_288593,Style/260567,Category/260318,_dMtPKf--A1,{B495C6CA-9269-4D08-8E1B-0314283449FA},HasCategory,{DDB4FF06-9D27-4F1B-834D-8BBAB9D9B01D},2988,288593,{582D1F33-6408-4AF7-B5F0-62BDBCE273AB}
esri__HasCategory_288596,esri__single_edge_collection/esri__HasCategory_288596,Beer/273060,Category/260324,_dMtPKf--A4,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{3D50ACCA-4433-4C86-9127-1A92CCA16440},2330,288596,{1A5A90B7-3F40-429E-B69D-2C0E82D813EC}
esri__HasCategory_288599,esri__single_edge_collection/esri__HasCategory_288599,Beer/268624,Category/260315,_dMtPKey--e,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{FBA2C097-8A0A-4CD0-97F6-57AC2E17EF9C},2989,288599,{0B4E684F-FB57-43BF-A0ED-C799C5C51C5E}
esri__HasCategory_288602,esri__single_edge_collection/esri__HasCategory_288602,Beer/265578,Category/260306,_dMtPKf--A6,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{8F536F5B-1FAD-4A10-BFB4-296716925A45},2459,288602,{DBA731B4-04B8-4EBA-94A4-C9C2B0152287}
esri__HasCategory_288809,esri__single_edge_collection/esri__HasCategory_288809,Beer/268339,Category/260303,_dMtPKe6--e,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{5EC49574-2686-4192-BE01-A2F05B9210F7},3033,288809,{E650135A-11CC-4AF7-9785-514E818DD7A5}
esri__HasCategory_288812,esri__single_edge_collection/esri__HasCategory_288812,Beer/265012,Category/260315,_dMtPKf--A8,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{7468EB8D-B8DD-4E45-AB7A-1C8C872D7FE6},1729,288812,{AD30FC79-9DD1-4975-BCD1-44988C37F7E0}
esri__HasCategory_288815,esri__single_edge_collection/esri__HasCategory_288815,Beer/272233,Category/260315,_dMtPKf--AG,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{52E75BC3-A0E7-4BEA-AFFC-F0DF7DC6773D},817,288815,{66EA69D6-556A-4ADB-8E8C-0EADCB187BAE}
esri__HasCategory_289025,esri__single_edge_collection/esri__HasCategory_289025,Beer/272784,Category/260315,_dMtPKe2--C,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{48EE52E9-591B-4308-BCF7-237CE5B70900},3090,289025,{DFD1285E-F6C6-4A7E-80D8-8B184C11F66A}
esri__HasCategory_289028,esri__single_edge_collection/esri__HasCategory_289028,Beer/278060,Category/260294,_dMtPKf--A9,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{39DC6750-3AA5-4584-AE81-D1CC5B1B7D54},3091,289028,{E666D28A-6E69-4821-BAA9-F2F7755937A6}
esri__HasCategory_289232,esri__single_edge_collection/esri__HasCategory_289232,Style/260692,Category/260315,_dMtPKf--BA,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{13FA398F-04B1-44D2-AB57-6ED74883408C},3118,289232,{8BB50328-5D7C-4DC6-B333-199A30879C04}
esri__HasCategory_289235,esri__single_edge_collection/esri__HasCategory_289235,Style/260695,Category/260309,_dMtPKf--BB,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{E0BC8C04-4525-48DB-BC91-F44E7E2544E3},503,289235,{AE26CF4F-188C-4E0C-AB75-133117932779}
esri__HasCategory_289243,esri__single_edge_collection/esri__HasCategory_289243,Beer/280547,Category/260315,_dMtPKe6--0,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{82932655-9F24-4CA0-B7E6-3D1250A16381},1202,289243,{A9B96D4C-88C2-404C-99C7-2279186C9B48}
esri__HasCategory_289246,esri__single_edge_collection/esri__HasCategory_289246,Beer/270290,Category/260315,_dMtPKf--BC,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{FD1F5F94-41D9-488B-97C6-A46A125F80BA},490,289246,{87D9FA50-6586-46EA-8663-D086735BA775}
esri__HasCategory_289249,esri__single_edge_collection/esri__HasCategory_289249,Beer/269460,Category/260315,_dMtPKf--BD,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{A28FB929-FC42-4ED0-8480-288C6DC17880},2173,289249,{12E5399C-3F24-45BB-B3E1-917B81F4574A}
esri__HasCategory_289414,esri__single_edge_collection/esri__HasCategory_289414,Beer/279118,Category/260315,_dMtPKe6-_t,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{70B57D7E-C758-4D97-B0AD-F0D355629DBB},1187,289414,{67CEBE9E-AC26-4671-B018-E7FD8BD8E3B3}
esri__HasCategory_289453,esri__single_edge_collection/esri__HasCategory_289453,Style/260591,Category/260324,_dMtPKey-A5,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{994C0C24-1D58-4ECB-BA82-1ED758F11E81},3175,289453,{991B6A5E-52FB-409D-ADB0-E66920649425}
esri__HasCategory_289459,esri__single_edge_collection/esri__HasCategory_289459,Beer/276950,Category/260315,_dMtPKf--BE,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{21EA3140-86D5-4DA6-A8EC-FB12460DD479},3176,289459,{4FFE4986-86CB-476B-ADA3-03FC056F7B8B}
esri__HasCategory_289462,esri__single_edge_collection/esri__HasCategory_289462,Beer/266408,Category/260315,_dMtPKey-BE,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{38082C4E-B0C2-4967-AEC9-77EBBE5DC083},3178,289462,{C6C39E67-0DAC-4167-BCD1-EC935E9CB4CD}
esri__HasCategory_289651,esri__single_edge_collection/esri__HasCategory_289651,Beer/282472,Category/260324,_dMtPKf--BG,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{737C13A2-B17B-408B-ABC9-611224E3119B},165,289651,{1DE02F65-1CC7-40B8-B5E9-7364C8A27171}
esri__HasCategory_289666,esri__single_edge_collection/esri__HasCategory_289666,Style/260543,Category/260315,_dMtPKf--_3,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{53687B0F-14A7-43D3-A9B6-C92678F9604B},8,289666,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD}
esri__HasCategory_289672,esri__single_edge_collection/esri__HasCategory_289672,Beer/280823,Category/260318,_dMtPKf--BH,{B495C6CA-9269-4D08-8E1B-0314283449FA},HasCategory,{D2B6B26E-1A48-49E1-B26E-6AC48BEC077A},3192,289672,{DBC05C3B-D157-42F0-B3FA-5A03A0797DF5}
esri__HasCategory_289675,esri__single_edge_collection/esri__HasCategory_289675,Beer/275284,Category/260306,_dMtPKf--BJ,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{962A023C-15C2-4392-BDC7-A2FD4ACFFD7D},1217,289675,{F4A3B9AD-8B66-459C-B6C9-7D1B2E312AC3}
esri__HasCategory_289678,esri__single_edge_collection/esri__HasCategory_289678,Beer/267239,Category/260315,_dMtPKf---h,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{B73D4F84-A877-473D-B386-0C69D462F8C4},3229,289678,{BE7DD8AB-87E1-40AB-B77B-313A25F94AAC}
esri__HasCategory_289888,esri__single_edge_collection/esri__HasCategory_289888,Beer/277778,Category/260315,_dMtPKey--f,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{F4521C27-F7B1-463A-9A27-EA03837BC400},3035,289888,{83A0861A-73EA-4B10-A465-FE86C755225C}
esri__HasCategory_289891,esri__single_edge_collection/esri__HasCategory_289891,Beer/276672,Category/260324,_dMtPKey--O,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{25720635-72BD-411F-9A83-EEB5E054F69E},99,289891,{0FA6A6B3-13F3-4AD3-8E70-74C23FA1E014}
esri__HasCategory_289894,esri__single_edge_collection/esri__HasCategory_289894,Beer/272517,Category/260315,_dMtPKf--BL,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{AC957C9D-0654-4C10-A927-91567D99D06A},3288,289894,{B42D0BB4-372E-46AE-84FE-2D65F62A261E}
esri__HasCategory_290101,esri__single_edge_collection/esri__HasCategory_290101,Beer/268063,Category/260315,_dMtPKf---W,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{23EB4ED7-4C72-4C9F-97AC-90E67A531B5B},463,290101,{0AC3C23B-580F-4D1A-9E71-B0BFCB73A285}
esri__HasCategory_290104,esri__single_edge_collection/esri__HasCategory_290104,Beer/273063,Category/260315,_dMtPKf--A7,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{060F41A7-36C6-4DA8-AD43-94734D7E48A0},3355,290104,{1B9DEE06-702E-4962-807D-D2BB6B2B5ED9}
esri__HasCategory_290107,esri__single_edge_collection/esri__HasCategory_290107,Beer/269736,Category/260315,_dMtPKf--BN,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{E9EDF19A-F0B1-424E-9705-929593E2552A},467,290107,{1CE8B384-7BF5-4289-A7DF-0AC0151AE5DE}
esri__HasCategory_290313,esri__single_edge_collection/esri__HasCategory_290313,Style/260618,Category/260324,_dMtPKey-AC,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{24F217D0-1E10-4CAD-9AAE-FAC6882264FF},2492,290313,{BF7B71EB-8DA7-4FC5-86A6-556938D364B4}
esri__HasCategory_290319,esri__single_edge_collection/esri__HasCategory_290319,Beer/276390,Category/260315,_dMtPKf--BO,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{D3DAF7DF-B9A9-4459-98A3-BC1A484DA3DD},2124,290319,{F810F00B-320A-4AE1-BF9B-D36E8AEE491B}
esri__HasCategory_290322,esri__single_edge_collection/esri__HasCategory_290322,Beer/268348,Category/260303,_dMtPKf--BS,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{CD950C9A-D545-4F16-AF2B-C43AD3CDA027},3400,290322,{8F0C4346-920A-4D55-900D-29EE64FF1ECA}
esri__HasCategory_290532,esri__single_edge_collection/esri__HasCategory_290532,Beer/277499,Category/260306,_dMtPKf--BT,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{C65E5118-B456-4EFC-832A-16207F7AD3A3},2541,290532,{C13F5EA4-CABD-4C16-9A0D-0EB40DBE555F}
esri__HasCategory_290535,esri__single_edge_collection/esri__HasCategory_290535,Beer/278057,Category/260315,_dMtPKf--BU,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{CAC16679-CD47-42EB-A20F-EBFFCBD3F581},3444,290535,{3E0B1F2F-D3C3-4A79-9C21-FDC174AC600A}
esri__HasCategory_290538,esri__single_edge_collection/esri__HasCategory_290538,Beer/266130,Category/260315,_dMtPKe6---,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{774F39C3-B901-4030-AAF6-E50B4C11EF79},3204,290538,{65A48CC4-60AC-4AB4-BA65-8159BFD500CF}
esri__HasCategory_290748,esri__single_edge_collection/esri__HasCategory_290748,Beer/266954,Category/260315,_dMtPKf--BV,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{AB8A631F-7CE8-4853-9140-7288D95B358C},3497,290748,{CB103572-9E8C-4029-9EDA-A62A5C75ACBE}
esri__HasCategory_290751,esri__single_edge_collection/esri__HasCategory_290751,Beer/280002,Category/260315,_dMtPKf--BW,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{766CF5E6-F571-4F6E-80D8-E3C938F379E5},3498,290751,{FBA6351E-B5F9-40B2-B0AE-2B51363E39CA}
esri__HasCategory_290961,esri__single_edge_collection/esri__HasCategory_290961,Beer/266121,Category/260315,_dMtPKe6--j,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{D43B83C8-00AE-43F8-9BF4-3BA3AE6E4191},1158,290961,{9635657B-9CFA-4819-8570-152BAF3A6385}
esri__HasCategory_290964,esri__single_edge_collection/esri__HasCategory_290964,Beer/279447,Category/260303,_dMtPKf--BX,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{BCC9F0FA-1398-4FE9-BC27-198B7DD923D6},2660,290964,{7206A95B-2586-4607-9060-647ED4BC1711}
esri__HasCategory_290967,esri__single_edge_collection/esri__HasCategory_290967,Beer/268075,Category/260315,_dMtPKe2-B_,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{EAFDF19D-E09B-4BE9-8687-0C15D3938828},1170,290967,{A289C32B-4570-4B69-B2CD-345CE9A03AA0}
esri__HasCategory_291063,esri__single_edge_collection/esri__HasCategory_291063,Beer/265725,Category/260294,_dMtPKf--BY,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{B393F9C5-8DC3-41E4-8144-81F1F8336258},3570,291063,{5A4FB901-BD24-4B79-9BB7-D970D1F0E8D4}
esri__HasCategory_291174,esri__single_edge_collection/esri__HasCategory_291174,Beer/265842,Category/260294,_dMtPKf--Ba,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{9A502673-C451-4D1D-9204-7C2209B313F6},3602,291174,{AB5A9899-0B08-47A3-8989-CE53B42C3B4F}
esri__HasCategory_291177,esri__single_edge_collection/esri__HasCategory_291177,Beer/273341,Category/260315,_dMtPKfC--A,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{9A149EAE-B35B-48C9-BF13-72BFCD388A4A},3604,291177,{15C08F12-B72C-4D2D-A001-4AD78F3B9B85}
esri__HasCategory_291180,esri__single_edge_collection/esri__HasCategory_291180,Beer/271126,Category/260309,_dMtPKfC--C,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{8AB436BD-08BB-418F-A80C-114786E487F3},1680,291180,{74F48F4B-B335-4AEC-B894-C7D3C9581AA8}
esri__HasCategory_291390,esri__single_edge_collection/esri__HasCategory_291390,Beer/272224,Category/260315,_dMtPKf---n,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{59091D47-CA7E-4310-9590-14D63CA207E4},2973,291390,{59301977-BFB0-42B9-B475-F61830806218}
esri__HasCategory_291393,esri__single_edge_collection/esri__HasCategory_291393,Beer/279723,Category/260309,_dMtPKe2-BB,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{BFA7DCC6-3A58-49C9-8E66-856BDDAB2BB9},3640,291393,{4BED29A3-512B-4A52-9182-3790D31156B2}
esri__HasCategory_291396,esri__single_edge_collection/esri__HasCategory_291396,Beer/265854,Category/260315,_dMtPKf---7,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{3AB389DB-9C91-403B-AA8A-423E41B23FA9},2970,291396,{D00A7C7E-6A7F-4313-A1A9-7F40E53107FE}
esri__HasCategory_291602,esri__single_edge_collection/esri__HasCategory_291602,Style/260441,Category/260294,_dMtPKe6-_i,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{84EE33B6-4CAE-49ED-B884-26927731CFB9},3322,291602,{2359EFDE-4D51-4559-9DBA-3554221B9E36}
esri__HasCategory_291611,esri__single_edge_collection/esri__HasCategory_291611,Beer/270287,Category/260315,_dMtPKe6--b,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{A4C358D9-44AC-4601-AA7B-824DD3C1F829},3714,291611,{AB9E3871-3E7D-45E2-B02B-DD51AE620CF1}
esri__HasCategory_291614,esri__single_edge_collection/esri__HasCategory_291614,Beer/275287,Category/260315,_dMtPKf--_R,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{940FB1F8-F408-4E28-A50B-A4D1704AE0A9},3716,291614,{DDC38AE4-AB04-4BED-A14A-B6D05BD01FD1}
esri__HasCategory_291818,esri__single_edge_collection/esri__HasCategory_291818,Style/260342,Category/260315,_dMtPKf---B,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{6A7A5BB7-4F8B-44B7-97A3-08BE5308571B},3686,291818,{1FE1ED17-03BA-4784-AC55-9E0B4668BA7A}
esri__HasCategory_291824,esri__single_edge_collection/esri__HasCategory_291824,Beer/277223,Category/260324,_dMtPKey-_E,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{262DEED8-168C-4269-BFB8-87ECEDF19CD9},3254,291824,{4E53E8D6-37D5-44D1-AB5A-1447C1534D16}
esri__HasCategory_291827,esri__single_edge_collection/esri__HasCategory_291827,Beer/271675,Category/260294,_dMtPKe2-Az,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{35B6BE22-E9F3-465A-95D7-214897C54623},3476,291827,{5D4C1499-A74D-4109-90CC-FAAEBCF03895}
esri__HasCategory_291830,esri__single_edge_collection/esri__HasCategory_291830,Beer/268351,Category/260315,_dMtPKey-BU,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{F3DFDD3A-A475-468A-86BA-6028BE5C4BA0},1001,291830,{F53953EF-6666-41CE-9A3A-F5342261662C}
esri__HasCategory_292040,esri__single_edge_collection/esri__HasCategory_292040,Beer/279720,Category/260294,_dMtPKfC--D,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{9DF01FEC-C5FA-4EED-B3B5-84CDA033AB1F},3808,292040,{8CF79DE7-BB43-4D28-87CF-29A547B52799}
esri__HasCategory_292043,esri__single_edge_collection/esri__HasCategory_292043,Beer/280278,Category/260324,_dMtPKfC--E,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{589C865F-E662-4944-A57E-BC138FE80D0D},3809,292043,{9FE3E5E6-836F-431E-8709-AAA0B08FA562}
esri__HasCategory_292247,esri__single_edge_collection/esri__HasCategory_292247,Style/260570,Category/260315,_dMtPKfC--F,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{4677BD38-CDF8-4C8A-AFEF-34967A72A83A},3858,292247,{616EE94E-E0A2-42D5-86F5-C18BD226A1E6}
esri__HasCategory_292253,esri__single_edge_collection/esri__HasCategory_292253,Beer/266675,Category/260315,_dMtPKfC--G,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{66DAD704-29EB-4AFF-9EBC-BB5A59E8081F},3860,292253,{D98E5412-4C45-4489-ABBD-C2C27CDFCAD9}
esri__HasCategory_292256,esri__single_edge_collection/esri__HasCategory_292256,Beer/273896,Category/260309,_dMtPKe2--z,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{04ACE4ED-4A29-43B9-A9C8-57E13195B910},3473,292256,{E8A13513-8467-4E22-906C-2729C09EEE4E}
esri__HasCategory_292259,esri__single_edge_collection/esri__HasCategory_292259,Beer/275568,Category/260315,_dMtPKe6-_w,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{78E33E41-3ACB-4990-A8B2-9E1EB6445716},3861,292259,{1AAA66BE-A13D-4CD7-8351-6C99DF2CE144}
esri__HasCategory_292463,esri__single_edge_collection/esri__HasCategory_292463,Style/260471,Category/260324,_dMtPKe6--J,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{78142C14-70A7-45B4-A5C7-795E23C8D17F},3918,292463,{8D868F48-6AD8-452A-A3F0-C3D1FD0AAE2E}
esri__HasCategory_292469,esri__single_edge_collection/esri__HasCategory_292469,Beer/280550,Category/260294,_dMtPKfC--I,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{8277F2E3-B282-4FED-B763-D5A00D39D159},2028,292469,{294DA623-5496-4234-A819-C4A62C8DC18E}
esri__HasCategory_292472,esri__single_edge_collection/esri__HasCategory_292472,Beer/265294,Category/260309,_dMtPKf--BP,{F9551C7F-AD53-4635-B3E9-9A26943FAE19},HasCategory,{AC937436-C5DF-42D7-945C-BCA56EF33DF8},3920,292472,{11EB8122-842E-4D73-9D92-553E9D8F2FF6}
esri__HasCategory_292484,esri__single_edge_collection/esri__HasCategory_292484,Beer/267817,Category/260315,_dMtPKfC--J,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{E275789D-31B4-4D0E-B245-22E020B55079},3923,292484,{12FA14F9-F8CC-40D9-9626-19F900CDC373}
esri__HasCategory_292684,esri__single_edge_collection/esri__HasCategory_292684,Beer/269451,Category/260318,_dMtPKe2---,{B495C6CA-9269-4D08-8E1B-0314283449FA},HasCategory,{0811F702-F5E4-46E0-9FDB-F531DE26CFCC},90,292684,{2CE52BDC-B951-41E3-A878-E28781E6BBF9}
esri__HasCategory_292687,esri__single_edge_collection/esri__HasCategory_292687,Beer/279166,Category/260315,_dMtPKey--x,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{D0DC5CBD-190A-40AC-B6D4-262FAD6D9211},78,292687,{CB77E2B0-6187-46AE-ADCD-0636CBE6F093}
esri__HasCategory_292690,esri__single_edge_collection/esri__HasCategory_292690,Beer/266963,Category/260315,_dMtPKfC--K,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{8F93FFE3-F4C6-4993-95C8-CBA68A5EC7EB},3399,292690,{F42EA0C0-4604-42F6-96B3-2FF3F7843A92}
esri__HasCategory_292897,esri__single_edge_collection/esri__HasCategory_292897,Beer/266951,Category/260324,_dMtPKfC--L,{36095811-0CD8-47AD-8900-5CA67B8F7E90},HasCategory,{C6E781CD-991D-48D5-A949-B4A8AA7DF1C9},3996,292897,{35F463B7-AB29-4030-AAB9-696D0C523D75}
esri__HasCategory_292900,esri__single_edge_collection/esri__HasCategory_292900,Beer/270566,Category/260315,_dMtPKf---Y,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{B5421F50-8491-46A3-B586-FA6661AF24FD},3701,292900,{848350F7-23C9-4188-A070-22464C00C1C5}
esri__HasCategory_292903,esri__single_edge_collection/esri__HasCategory_292903,Beer/275844,Category/260321,_dMtPKey-Ao,{A428D1F6-CB00-4559-AAFD-40885A4F2340},HasCategory,{3230C85E-D0EC-458F-B712-B67D4794BF7D},3997,292903,{7FAA64C8-F641-45A6-ADC1-1F80422B99BB}
esri__HasCategory_293113,esri__single_edge_collection/esri__HasCategory_293113,Beer/273338,Category/260318,_dMtPKfC--M,{B495C6CA-9269-4D08-8E1B-0314283449FA},HasCategory,{ED2A95F0-AF0A-4B3F-A050-8BE1C5C0A4AC},4042,293113,{C66C577A-867D-465F-AA5F-06D6962820F3}
esri__HasCategory_293116,esri__single_edge_collection/esri__HasCategory_293116,Beer/280553,Category/260315,_dMtPKfC--N,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{3133E305-931A-424B-8F61-DEA29A86EF5B},4043,293116,{56070D31-51ED-46F1-A4CE-2D96E26AEF50}
esri__HasCategory_293119,esri__single_edge_collection/esri__HasCategory_293119,Beer/277511,Category/260303,_dMtPKey-_b,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{AE6023D9-83B3-4281-B12A-BD7B0AFE5AC7},4044,293119,{21310B5E-6E8C-4732-B319-3CB545FBC8D6}
esri__HasCategory_293320,esri__single_edge_collection/esri__HasCategory_293320,Style/260495,Category/260294,_dMtPKfC--P,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{475DC3C9-E69F-44A6-A0E8-F2A86F59EAB1},3535,293320,{B61EA26A-895D-4F8E-8909-F0BDE5264A80}
esri__HasCategory_293329,esri__single_edge_collection/esri__HasCategory_293329,Beer/272508,Category/260294,_dMtPKfC--Q,{CA2EF786-A10E-4B40-9737-9BDDDEA127B0},HasCategory,{9E799C20-08A1-460F-BB94-23E86B3F8E95},4083,293329,{6A07075E-CD09-4CEF-9426-E3BEE5F77631}
esri__HasCategory_293332,esri__single_edge_collection/esri__HasCategory_293332,Beer/280832,Category/260303,_dMtPKe6--x,{520666BF-4054-4832-B54F-1DAE6F56729A},HasCategory,{409B7CA4-AD50-426B-B051-E86E99596914},4084,293332,{3B343FCF-5806-459B-98FB-FE3251F91680}
esri__HasCategory_293440,esri__single_edge_collection/esri__HasCategory_293440,Beer/265180,Category/260315,_dMtPKe2-_-,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{E16D3FDF-CA3B-4253-A600-9644790A66E4},3306,293440,{2A99ADF6-E930-42CE-9EFB-D15AF034A803}
esri__HasCategory_293536,esri__single_edge_collection/esri__HasCategory_293536,Style/260396,Category/260315,_dMtPKfC--S,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{A5301051-7919-4798-8A49-CEDF1C311CE3},4120,293536,{1318D05B-6BD0-4CEB-AB5E-D3208F321777}
esri__HasCategory_293542,esri__single_edge_collection/esri__HasCategory_293542,Beer/268618,Category/260315,_dMtPKfC--T,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{ECBF9777-3D48-4D00-906F-8AA1FBEC7C38},4122,293542,{C81E51D2-9B15-40F1-B239-469AB79D643D}
esri__HasCategory_293545,esri__single_edge_collection/esri__HasCategory_293545,Beer/266957,Category/260306,_dMtPKfC--V,{14B5AD65-890D-4062-90A7-C42C23B0066E},HasCategory,{7075B06C-3E90-4C01-B2C2-0EEB8BEF4244},3717,293545,{35B84F05-BBD1-4BB3-BDBB-80C267083E44}
esri__HasCategory_293548,esri__single_edge_collection/esri__HasCategory_293548,Beer/275290,Category/260315,_dMtPKfC--W,{FDB7E8AA-BA27-4A5C-957B-89A0F7F16C27},HasCategory,{4B850AA5-ABB0-44C5-8F13-FED3DE7505E9},4123,293548,{9A7A814C-967F-4BD9-8B1A-C393DB173705}
